review_id,User_ID,Rating_x,Title,Username,Password,Course_id
299,10,5,UWashingtonX: Preparing to Network in English,r9aap3ke,Ujy1'(e4rgLh,1
300,10,5,"UPValenciaX: Power BI para los negocios, herramientas de productividad",r9aap3ke,Ujy1'(e4rgLh,2
301,10,5,HP: From Code to Creation: Mastering Game Programming,r9aap3ke,Ujy1'(e4rgLh,3
302,10,5,FedericaX: Robotics Foundations I - Robot Modeling,r9aap3ke,Ujy1'(e4rgLh,5
303,10,5,"UMD, USMx: Marketing Innovative Products and Services",r9aap3ke,Ujy1'(e4rgLh,6
304,10,5,"ISCEA: Sustainable Supply Chain Planning, Sourcing, and Procurement",r9aap3ke,Ujy1'(e4rgLh,7
305,10,5,AlaskaX: GIS Image Analysis in ArcGIS Pro,r9aap3ke,Ujy1'(e4rgLh,8
306,10,5,RITx: Data Representation and Visualization in Tableau,r9aap3ke,Ujy1'(e4rgLh,9
307,10,5,IMFx: Macroeconomic Diagnostics,r9aap3ke,Ujy1'(e4rgLh,10
308,10,5,SDGAcademyX: Tech for Good: The Role of ICT in Achieving the SDGs,r9aap3ke,Ujy1'(e4rgLh,11
309,10,5,"MITx: Circuits and Electronics 2: Amplification, Speed, and Delay",r9aap3ke,Ujy1'(e4rgLh,12
310,10,5,UBCx: How to Code: Complex Data,r9aap3ke,Ujy1'(e4rgLh,13
311,10,5,IDBx: Liderazgo femenino: potencia tus habilidades e impulsa el cambio,r9aap3ke,Ujy1'(e4rgLh,15
312,10,5,DelftX: Calculus II: Multivariable Functions,r9aap3ke,Ujy1'(e4rgLh,16
313,10,5,NYIF: Risk Management and Credit Principles,r9aap3ke,Ujy1'(e4rgLh,17
314,10,5,"SDGAcademyX: One Planet, One Ocean",r9aap3ke,Ujy1'(e4rgLh,18
315,10,5,State-Bank-of-India: Relationship Marketing Strategy for Financial Services,r9aap3ke,Ujy1'(e4rgLh,19
316,10,5,UBCx: Video Game Writing Essentials,r9aap3ke,Ujy1'(e4rgLh,20
317,10,4,UPValenciaX: Fundamentos del marketing digital,r9aap3ke,Ujy1'(e4rgLh,465
318,10,4,DelftX: Efficient HVAC Systems,r9aap3ke,Ujy1'(e4rgLh,538
319,11,2,Accounting Analysis I: Measurement and Disclosure of Assets,jwsrkvpr,!T*$t^5AY^nV,2577
320,11,2,Parallel programming,jwsrkvpr,!T*$t^5AY^nV,6284
321,11,2,Packet Switching Networks and Algorithms,jwsrkvpr,!T*$t^5AY^nV,6285
322,11,2,Operations Research (3): Theory,jwsrkvpr,!T*$t^5AY^nV,6288
323,11,2,Operations Research (2): Optimization Algorithms,jwsrkvpr,!T*$t^5AY^nV,6289
324,11,2,Motion Planning for Self-Driving Cars,jwsrkvpr,!T*$t^5AY^nV,6294
325,11,2,Mathematical Thinking in Computer Science,jwsrkvpr,!T*$t^5AY^nV,6300
326,11,2,Mathematical Foundations for Cryptography,jwsrkvpr,!T*$t^5AY^nV,6301
327,11,2,Mastering Programming with MATLAB,jwsrkvpr,!T*$t^5AY^nV,6302
328,11,2,Parallel Programming in Java,jwsrkvpr,!T*$t^5AY^nV,6307
329,11,2,Pattern Discovery in Data Mining,jwsrkvpr,!T*$t^5AY^nV,6309
330,11,2,Programming for Everybody (Getting Started with Python),jwsrkvpr,!T*$t^5AY^nV,6315
331,11,2,Principles of Computing (Part 2),jwsrkvpr,!T*$t^5AY^nV,6326
332,11,2,Principles of Computing (Part 1),jwsrkvpr,!T*$t^5AY^nV,6329
333,11,2,Genome Assembly Programming Challenge,jwsrkvpr,!T*$t^5AY^nV,6341
334,11,2,Fundamentals of Java Programming,jwsrkvpr,!T*$t^5AY^nV,6342
335,11,2,Foundations of Computer Science,jwsrkvpr,!T*$t^5AY^nV,6344
336,11,2,Ethical Issues in AI and Professional Ethics,jwsrkvpr,!T*$t^5AY^nV,6348
337,11,2,Discrete Optimization,jwsrkvpr,!T*$t^5AY^nV,6353
338,11,2,Development of Real-Time Systems,jwsrkvpr,!T*$t^5AY^nV,6357
339,11,4,JaverianaX: Photoshop: una herramienta para presentaciones innovadoras,jwsrkvpr,!T*$t^5AY^nV,460
340,11,3,Building Data Visualization Tools,jwsrkvpr,!T*$t^5AY^nV,6395
341,11,3,Biomedical Visualisation,jwsrkvpr,!T*$t^5AY^nV,6412
342,11,3,Bioconductor for Genomic Data Science,jwsrkvpr,!T*$t^5AY^nV,6413
343,11,3,Bayesian Statistics: Techniques and Models,jwsrkvpr,!T*$t^5AY^nV,6416
344,11,3,Bayesian Statistics: From Concept to Data Analysis,jwsrkvpr,!T*$t^5AY^nV,6417
345,11,3,Building R Packages,jwsrkvpr,!T*$t^5AY^nV,6420
346,11,3,Bayesian Statistics,jwsrkvpr,!T*$t^5AY^nV,6433
347,11,3,Computer Vision Basics,jwsrkvpr,!T*$t^5AY^nV,6439
348,11,3,Camera and Imaging,jwsrkvpr,!T*$t^5AY^nV,6441
349,11,3,Business Writing,jwsrkvpr,!T*$t^5AY^nV,6445
350,11,3,Artificial Intelligence on Microsoft Azure,jwsrkvpr,!T*$t^5AY^nV,6448
351,11,3,A Complete Reinforcement Learning System (Capstone),jwsrkvpr,!T*$t^5AY^nV,6452
352,11,3,3D Reconstruction - Single Viewpoint,jwsrkvpr,!T*$t^5AY^nV,6453
353,11,3,AR (Augmented Reality) & Video Streaming Services Emerging Technologies,jwsrkvpr,!T*$t^5AY^nV,6478
354,11,3,Applying Data Analytics in Finance,jwsrkvpr,!T*$t^5AY^nV,6479
355,11,3,Advanced AI Techniques for the Supply Chain,jwsrkvpr,!T*$t^5AY^nV,6489
356,11,3,AI and Climate Change,jwsrkvpr,!T*$t^5AY^nV,6502
357,11,3,Introduction to Business Analytics with R,jwsrkvpr,!T*$t^5AY^nV,6742
358,11,4,HarvardX: The Architectural Imagination,jwsrkvpr,!T*$t^5AY^nV,60
359,11,4,TokyoTechX: Japanese Architecture and Structural Design,jwsrkvpr,!T*$t^5AY^nV,218
360,11,4,DelftX: Sustainable Building with Timber,jwsrkvpr,!T*$t^5AY^nV,352
361,11,4,UPValenciaX: Sustainability in Architecture: An Interdisciplinary Introduction,jwsrkvpr,!T*$t^5AY^nV,402
362,11,5,TUMx: Lean Production,jwsrkvpr,!T*$t^5AY^nV,0
363,11,5,UWashingtonX: Preparing to Network in English,jwsrkvpr,!T*$t^5AY^nV,1
364,11,5,"UPValenciaX: Power BI para los negocios, herramientas de productividad",jwsrkvpr,!T*$t^5AY^nV,2
365,11,5,HP: From Code to Creation: Mastering Game Programming,jwsrkvpr,!T*$t^5AY^nV,3
366,11,5,FedericaX: Robotics Foundations I - Robot Modeling,jwsrkvpr,!T*$t^5AY^nV,5
367,11,5,"UMD, USMx: Marketing Innovative Products and Services",jwsrkvpr,!T*$t^5AY^nV,6
368,11,5,"ISCEA: Sustainable Supply Chain Planning, Sourcing, and Procurement",jwsrkvpr,!T*$t^5AY^nV,7
369,11,5,AlaskaX: GIS Image Analysis in ArcGIS Pro,jwsrkvpr,!T*$t^5AY^nV,8
370,11,5,RITx: Data Representation and Visualization in Tableau,jwsrkvpr,!T*$t^5AY^nV,9
371,11,5,IMFx: Macroeconomic Diagnostics,jwsrkvpr,!T*$t^5AY^nV,10
372,11,5,SDGAcademyX: Tech for Good: The Role of ICT in Achieving the SDGs,jwsrkvpr,!T*$t^5AY^nV,11
373,11,5,"MITx: Circuits and Electronics 2: Amplification, Speed, and Delay",jwsrkvpr,!T*$t^5AY^nV,12
374,11,5,UBCx: How to Code: Complex Data,jwsrkvpr,!T*$t^5AY^nV,13
375,11,5,IDBx: Liderazgo femenino: potencia tus habilidades e impulsa el cambio,jwsrkvpr,!T*$t^5AY^nV,15
376,11,5,DelftX: Calculus II: Multivariable Functions,jwsrkvpr,!T*$t^5AY^nV,16
377,11,5,NYIF: Risk Management and Credit Principles,jwsrkvpr,!T*$t^5AY^nV,17
378,11,5,"SDGAcademyX: One Planet, One Ocean",jwsrkvpr,!T*$t^5AY^nV,18
379,11,5,State-Bank-of-India: Relationship Marketing Strategy for Financial Services,jwsrkvpr,!T*$t^5AY^nV,19
380,11,4,The Place of Music in 21st Century Education,jwsrkvpr,!T*$t^5AY^nV,5374
381,11,4,The Piano Sonata: Russian and 20th-21st Century Composers,jwsrkvpr,!T*$t^5AY^nV,5375
382,11,4,The Piano Sonata: Origins to Mozart,jwsrkvpr,!T*$t^5AY^nV,5376
383,11,4,The Piano Sonata: Beethoven and the Romantics,jwsrkvpr,!T*$t^5AY^nV,5377
384,11,4,The Music of the Beatles,jwsrkvpr,!T*$t^5AY^nV,5378
385,11,4,DelftX: Efficient HVAC Systems,jwsrkvpr,!T*$t^5AY^nV,538
386,11,3,Game Design Document: Define the Art & Concepts,jwsrkvpr,!T*$t^5AY^nV,6282
387,11,3,Fundamentals of Digital Image and Video Processing,jwsrkvpr,!T*$t^5AY^nV,6796
388,11,4,"DelftX, WageningenX: Sustainable Urban Development",jwsrkvpr,!T*$t^5AY^nV,604
389,11,4,DelftX: Global Housing Design,jwsrkvpr,!T*$t^5AY^nV,655
390,11,4,DelftX: Circular Economy for a Sustainable Built Environment,jwsrkvpr,!T*$t^5AY^nV,886
391,11,4,DelftX: Energy Demand in Buildings,jwsrkvpr,!T*$t^5AY^nV,890
392,11,4,EPFLx: Advanced Timber Plate Structural Design,jwsrkvpr,!T*$t^5AY^nV,897
393,11,4,FedericaX: Theatre and set design,jwsrkvpr,!T*$t^5AY^nV,907
394,11,4,Getting Started with Front-End and Web Development,jwsrkvpr,!T*$t^5AY^nV,2536
395,12,5,JaverianaX: Photoshop: una herramienta para presentaciones innovadoras,5pulwu74,"l""gT*'Ik#0'K",460
396,12,5,HarvardX: The Architectural Imagination,5pulwu74,"l""gT*'Ik#0'K",60
397,12,5,TokyoTechX: Japanese Architecture and Structural Design,5pulwu74,"l""gT*'Ik#0'K",218
398,12,5,DelftX: Sustainable Building with Timber,5pulwu74,"l""gT*'Ik#0'K",352
399,12,5,UPValenciaX: Sustainability in Architecture: An Interdisciplinary Introduction,5pulwu74,"l""gT*'Ik#0'K",402
400,12,4,TUMx: Lean Production,5pulwu74,"l""gT*'Ik#0'K",0
401,12,3,UWashingtonX: Preparing to Network in English,5pulwu74,"l""gT*'Ik#0'K",1
402,12,4,"UPValenciaX: Power BI para los negocios, herramientas de productividad",5pulwu74,"l""gT*'Ik#0'K",2
403,12,3,HP: From Code to Creation: Mastering Game Programming,5pulwu74,"l""gT*'Ik#0'K",3
404,12,3,FedericaX: Robotics Foundations I - Robot Modeling,5pulwu74,"l""gT*'Ik#0'K",5
405,12,4,"UMD, USMx: Marketing Innovative Products and Services",5pulwu74,"l""gT*'Ik#0'K",6
406,12,4,"ISCEA: Sustainable Supply Chain Planning, Sourcing, and Procurement",5pulwu74,"l""gT*'Ik#0'K",7
407,12,3,AlaskaX: GIS Image Analysis in ArcGIS Pro,5pulwu74,"l""gT*'Ik#0'K",8
408,12,3,RITx: Data Representation and Visualization in Tableau,5pulwu74,"l""gT*'Ik#0'K",9
409,12,3,IMFx: Macroeconomic Diagnostics,5pulwu74,"l""gT*'Ik#0'K",10
410,12,3,SDGAcademyX: Tech for Good: The Role of ICT in Achieving the SDGs,5pulwu74,"l""gT*'Ik#0'K",11
411,12,3,"MITx: Circuits and Electronics 2: Amplification, Speed, and Delay",5pulwu74,"l""gT*'Ik#0'K",12
412,12,3,UBCx: How to Code: Complex Data,5pulwu74,"l""gT*'Ik#0'K",13
413,12,4,IDBx: Liderazgo femenino: potencia tus habilidades e impulsa el cambio,5pulwu74,"l""gT*'Ik#0'K",15
414,12,3,DelftX: Calculus II: Multivariable Functions,5pulwu74,"l""gT*'Ik#0'K",16
415,12,3,NYIF: Risk Management and Credit Principles,5pulwu74,"l""gT*'Ik#0'K",17
416,12,3,"SDGAcademyX: One Planet, One Ocean",5pulwu74,"l""gT*'Ik#0'K",18
417,12,4,State-Bank-of-India: Relationship Marketing Strategy for Financial Services,5pulwu74,"l""gT*'Ik#0'K",19
418,12,3,UBCx: Video Game Writing Essentials,5pulwu74,"l""gT*'Ik#0'K",20
419,12,5,The Place of Music in 21st Century Education,5pulwu74,"l""gT*'Ik#0'K",5374
420,12,5,The Piano Sonata: Russian and 20th-21st Century Composers,5pulwu74,"l""gT*'Ik#0'K",5375
421,12,5,The Piano Sonata: Origins to Mozart,5pulwu74,"l""gT*'Ik#0'K",5376
422,12,5,The Piano Sonata: Beethoven and the Romantics,5pulwu74,"l""gT*'Ik#0'K",5377
423,12,5,The Music of the Beatles,5pulwu74,"l""gT*'Ik#0'K",5378
424,12,5,DelftX: Efficient HVAC Systems,5pulwu74,"l""gT*'Ik#0'K",538
425,12,5,"DelftX, WageningenX: Sustainable Urban Development",5pulwu74,"l""gT*'Ik#0'K",604
426,12,5,DelftX: Global Housing Design,5pulwu74,"l""gT*'Ik#0'K",655
427,12,5,DelftX: Circular Economy for a Sustainable Built Environment,5pulwu74,"l""gT*'Ik#0'K",886
428,12,5,DelftX: Energy Demand in Buildings,5pulwu74,"l""gT*'Ik#0'K",890
429,12,5,EPFLx: Advanced Timber Plate Structural Design,5pulwu74,"l""gT*'Ik#0'K",897
430,12,5,FedericaX: Theatre and set design,5pulwu74,"l""gT*'Ik#0'K",907
431,12,5,Getting Started with Front-End and Web Development,5pulwu74,"l""gT*'Ik#0'K",2536
432,12,3,EC-Council: Digital Forensics Essentials (DFE),5pulwu74,"l""gT*'Ik#0'K",21
433,12,3,"IBM: Introduction to Cloud Native, DevOps, Agile, and NoSQL",5pulwu74,"l""gT*'Ik#0'K",22
434,12,3,IBM: Python for Data Engineering Project,5pulwu74,"l""gT*'Ik#0'K",23
435,12,3,UCx: A Better Start to Reading,5pulwu74,"l""gT*'Ik#0'K",24
436,12,3,"UMD, USMx: The Industry and Profession in Construction Management",5pulwu74,"l""gT*'Ik#0'K",25
437,12,3,HarvardX: We the People: Civic Engagement in a Constitutional Democracy,5pulwu74,"l""gT*'Ik#0'K",26
438,12,4,UWashingtonX: Strategic Applications of IT Project & Program Management,5pulwu74,"l""gT*'Ik#0'K",28
439,12,4,WOBI: How to Influence the Consumer Behavior to Drive Sales by Jonah Berger,5pulwu74,"l""gT*'Ik#0'K",32
440,12,4,IIMBx: DO Your Venture: Entrepreneurship For Everyone,5pulwu74,"l""gT*'Ik#0'K",37
441,12,4,URosarioX: El cerebro y las emociones en el lenguaje,5pulwu74,"l""gT*'Ik#0'K",38
442,12,4,UPValenciaX: Fundamentos TIC para profesionales de negocios: Ciberseguridad e Implicaciones sociales,5pulwu74,"l""gT*'Ik#0'K",44
443,12,4,MITx: Becoming an Entrepreneur,5pulwu74,"l""gT*'Ik#0'K",51
444,12,4,AdelaideX: Introduction to Project Management,5pulwu74,"l""gT*'Ik#0'K",63
445,12,4,EdinburghX: Digital Marketing Strategy,5pulwu74,"l""gT*'Ik#0'K",69
446,12,4,IIMBx: Accounting and Finance,5pulwu74,"l""gT*'Ik#0'K",77
447,12,4,UPValenciaX: Excel: Fundamentos y herramientas,5pulwu74,"l""gT*'Ik#0'K",79
448,12,4,MITx: Introduction to Biology - The Secret of Life,5pulwu74,"l""gT*'Ik#0'K",86
449,13,5,HarvardX: The Architectural Imagination,8lhal3yn,@Jf$]=*bd&>l,60
450,13,5,UPValenciaX: Marketing digital en redes sociales,8lhal3yn,@Jf$]=*bd&>l,131
451,13,5,HarvardX: Pyramids of Giza: Ancient Egyptian Art and Archaeology,8lhal3yn,@Jf$]=*bd&>l,143
452,13,5,TecdeMonterreyX: Liderazgo y comportamiento organizacional,8lhal3yn,@Jf$]=*bd&>l,200
453,13,5,TokyoTechX: Japanese Architecture and Structural Design,8lhal3yn,@Jf$]=*bd&>l,218
454,13,5,DelftX: Sustainable Building with Timber,8lhal3yn,@Jf$]=*bd&>l,352
455,13,5,UPValenciaX: Sustainability in Architecture: An Interdisciplinary Introduction,8lhal3yn,@Jf$]=*bd&>l,402
456,13,5,UQx: Introduction to Korean Studies,8lhal3yn,@Jf$]=*bd&>l,424
457,13,5,"WageningenX: Circular Fashion: Design, Science and Value in a Sustainable Clothing Industry",8lhal3yn,@Jf$]=*bd&>l,457
458,13,4,TUMx: Lean Production,8lhal3yn,@Jf$]=*bd&>l,0
459,13,4,UWashingtonX: Preparing to Network in English,8lhal3yn,@Jf$]=*bd&>l,1
460,13,4,"UPValenciaX: Power BI para los negocios, herramientas de productividad",8lhal3yn,@Jf$]=*bd&>l,2
461,13,4,HP: From Code to Creation: Mastering Game Programming,8lhal3yn,@Jf$]=*bd&>l,3
462,13,4,FedericaX: Robotics Foundations I - Robot Modeling,8lhal3yn,@Jf$]=*bd&>l,5
463,13,4,"UMD, USMx: Marketing Innovative Products and Services",8lhal3yn,@Jf$]=*bd&>l,6
464,13,4,"ISCEA: Sustainable Supply Chain Planning, Sourcing, and Procurement",8lhal3yn,@Jf$]=*bd&>l,7
465,13,4,AlaskaX: GIS Image Analysis in ArcGIS Pro,8lhal3yn,@Jf$]=*bd&>l,8
466,13,4,RITx: Data Representation and Visualization in Tableau,8lhal3yn,@Jf$]=*bd&>l,9
467,13,4,IMFx: Macroeconomic Diagnostics,8lhal3yn,@Jf$]=*bd&>l,10
468,13,4,SDGAcademyX: Tech for Good: The Role of ICT in Achieving the SDGs,8lhal3yn,@Jf$]=*bd&>l,11
469,13,4,"MITx: Circuits and Electronics 2: Amplification, Speed, and Delay",8lhal3yn,@Jf$]=*bd&>l,12
470,13,4,UBCx: How to Code: Complex Data,8lhal3yn,@Jf$]=*bd&>l,13
471,13,4,IDBx: Liderazgo femenino: potencia tus habilidades e impulsa el cambio,8lhal3yn,@Jf$]=*bd&>l,15
472,13,4,DelftX: Calculus II: Multivariable Functions,8lhal3yn,@Jf$]=*bd&>l,16
473,13,4,NYIF: Risk Management and Credit Principles,8lhal3yn,@Jf$]=*bd&>l,17
474,13,4,"SDGAcademyX: One Planet, One Ocean",8lhal3yn,@Jf$]=*bd&>l,18
475,13,4,State-Bank-of-India: Relationship Marketing Strategy for Financial Services,8lhal3yn,@Jf$]=*bd&>l,19
476,13,4,UBCx: Video Game Writing Essentials,8lhal3yn,@Jf$]=*bd&>l,20
477,14,1,Accounting Analysis I: Measurement and Disclosure of Assets,iq5yvn7n,":cD,8.?dm^dY",2577
478,14,2,Parallel programming,iq5yvn7n,":cD,8.?dm^dY",6284
479,14,2,Packet Switching Networks and Algorithms,iq5yvn7n,":cD,8.?dm^dY",6285
480,14,2,Operations Research (3): Theory,iq5yvn7n,":cD,8.?dm^dY",6288
481,14,2,Operations Research (2): Optimization Algorithms,iq5yvn7n,":cD,8.?dm^dY",6289
482,14,2,Motion Planning for Self-Driving Cars,iq5yvn7n,":cD,8.?dm^dY",6294
483,14,2,Mathematical Thinking in Computer Science,iq5yvn7n,":cD,8.?dm^dY",6300
484,14,2,Mathematical Foundations for Cryptography,iq5yvn7n,":cD,8.?dm^dY",6301
485,14,2,Mastering Programming with MATLAB,iq5yvn7n,":cD,8.?dm^dY",6302
486,14,2,Parallel Programming in Java,iq5yvn7n,":cD,8.?dm^dY",6307
487,14,2,Pattern Discovery in Data Mining,iq5yvn7n,":cD,8.?dm^dY",6309
488,14,2,Programming for Everybody (Getting Started with Python),iq5yvn7n,":cD,8.?dm^dY",6315
489,14,2,Principles of Computing (Part 2),iq5yvn7n,":cD,8.?dm^dY",6326
490,14,2,Principles of Computing (Part 1),iq5yvn7n,":cD,8.?dm^dY",6329
491,14,2,Genome Assembly Programming Challenge,iq5yvn7n,":cD,8.?dm^dY",6341
492,14,2,Fundamentals of Java Programming,iq5yvn7n,":cD,8.?dm^dY",6342
493,14,2,Foundations of Computer Science,iq5yvn7n,":cD,8.?dm^dY",6344
494,14,2,Ethical Issues in AI and Professional Ethics,iq5yvn7n,":cD,8.?dm^dY",6348
495,14,2,Discrete Optimization,iq5yvn7n,":cD,8.?dm^dY",6353
496,14,2,Development of Real-Time Systems,iq5yvn7n,":cD,8.?dm^dY",6357
497,14,3,JaverianaX: Photoshop: una herramienta para presentaciones innovadoras,iq5yvn7n,":cD,8.?dm^dY",460
498,14,3,Building Data Visualization Tools,iq5yvn7n,":cD,8.?dm^dY",6395
499,14,3,Biomedical Visualisation,iq5yvn7n,":cD,8.?dm^dY",6412
500,14,3,Bioconductor for Genomic Data Science,iq5yvn7n,":cD,8.?dm^dY",6413
501,14,3,Bayesian Statistics: Techniques and Models,iq5yvn7n,":cD,8.?dm^dY",6416
502,14,3,Bayesian Statistics: From Concept to Data Analysis,iq5yvn7n,":cD,8.?dm^dY",6417
503,14,3,Building R Packages,iq5yvn7n,":cD,8.?dm^dY",6420
504,14,3,Bayesian Statistics,iq5yvn7n,":cD,8.?dm^dY",6433
505,14,3,Computer Vision Basics,iq5yvn7n,":cD,8.?dm^dY",6439
506,14,3,Camera and Imaging,iq5yvn7n,":cD,8.?dm^dY",6441
507,14,3,Business Writing,iq5yvn7n,":cD,8.?dm^dY",6445
508,14,3,Artificial Intelligence on Microsoft Azure,iq5yvn7n,":cD,8.?dm^dY",6448
509,14,3,A Complete Reinforcement Learning System (Capstone),iq5yvn7n,":cD,8.?dm^dY",6452
510,14,3,3D Reconstruction - Single Viewpoint,iq5yvn7n,":cD,8.?dm^dY",6453
511,14,3,AR (Augmented Reality) & Video Streaming Services Emerging Technologies,iq5yvn7n,":cD,8.?dm^dY",6478
512,14,3,Applying Data Analytics in Finance,iq5yvn7n,":cD,8.?dm^dY",6479
513,14,3,Advanced AI Techniques for the Supply Chain,iq5yvn7n,":cD,8.?dm^dY",6489
514,14,3,AI and Climate Change,iq5yvn7n,":cD,8.?dm^dY",6502
515,14,3,Introduction to Business Analytics with R,iq5yvn7n,":cD,8.?dm^dY",6742
516,14,4,HarvardX: The Architectural Imagination,iq5yvn7n,":cD,8.?dm^dY",60
517,14,4,UPValenciaX: Marketing digital en redes sociales,iq5yvn7n,":cD,8.?dm^dY",131
518,14,4,HarvardX: Pyramids of Giza: Ancient Egyptian Art and Archaeology,iq5yvn7n,":cD,8.?dm^dY",143
519,14,4,TecdeMonterreyX: Liderazgo y comportamiento organizacional,iq5yvn7n,":cD,8.?dm^dY",200
520,14,4,TokyoTechX: Japanese Architecture and Structural Design,iq5yvn7n,":cD,8.?dm^dY",218
521,14,4,DelftX: Sustainable Building with Timber,iq5yvn7n,":cD,8.?dm^dY",352
522,14,4,UPValenciaX: Sustainability in Architecture: An Interdisciplinary Introduction,iq5yvn7n,":cD,8.?dm^dY",402
523,14,4,UQx: Introduction to Korean Studies,iq5yvn7n,":cD,8.?dm^dY",424
524,14,4,"WageningenX: Circular Fashion: Design, Science and Value in a Sustainable Clothing Industry",iq5yvn7n,":cD,8.?dm^dY",457
525,14,5,TUMx: Lean Production,iq5yvn7n,":cD,8.?dm^dY",0
526,14,5,UWashingtonX: Preparing to Network in English,iq5yvn7n,":cD,8.?dm^dY",1
527,14,5,"UPValenciaX: Power BI para los negocios, herramientas de productividad",iq5yvn7n,":cD,8.?dm^dY",2
528,14,5,HP: From Code to Creation: Mastering Game Programming,iq5yvn7n,":cD,8.?dm^dY",3
529,14,5,FedericaX: Robotics Foundations I - Robot Modeling,iq5yvn7n,":cD,8.?dm^dY",5
530,14,5,"UMD, USMx: Marketing Innovative Products and Services",iq5yvn7n,":cD,8.?dm^dY",6
531,14,5,"ISCEA: Sustainable Supply Chain Planning, Sourcing, and Procurement",iq5yvn7n,":cD,8.?dm^dY",7
532,14,5,AlaskaX: GIS Image Analysis in ArcGIS Pro,iq5yvn7n,":cD,8.?dm^dY",8
533,14,5,RITx: Data Representation and Visualization in Tableau,iq5yvn7n,":cD,8.?dm^dY",9
534,14,5,IMFx: Macroeconomic Diagnostics,iq5yvn7n,":cD,8.?dm^dY",10
535,14,5,SDGAcademyX: Tech for Good: The Role of ICT in Achieving the SDGs,iq5yvn7n,":cD,8.?dm^dY",11
536,14,5,"MITx: Circuits and Electronics 2: Amplification, Speed, and Delay",iq5yvn7n,":cD,8.?dm^dY",12
537,14,5,UBCx: How to Code: Complex Data,iq5yvn7n,":cD,8.?dm^dY",13
538,14,5,IDBx: Liderazgo femenino: potencia tus habilidades e impulsa el cambio,iq5yvn7n,":cD,8.?dm^dY",15
539,14,5,DelftX: Calculus II: Multivariable Functions,iq5yvn7n,":cD,8.?dm^dY",16
540,14,5,NYIF: Risk Management and Credit Principles,iq5yvn7n,":cD,8.?dm^dY",17
541,14,5,"SDGAcademyX: One Planet, One Ocean",iq5yvn7n,":cD,8.?dm^dY",18
542,14,5,State-Bank-of-India: Relationship Marketing Strategy for Financial Services,iq5yvn7n,":cD,8.?dm^dY",19
543,14,5,UBCx: Video Game Writing Essentials,iq5yvn7n,":cD,8.?dm^dY",20
544,14,1,Financial Analysis for Startups,iq5yvn7n,":cD,8.?dm^dY",6506
545,14,1,Financial Accounting: Foundations,iq5yvn7n,":cD,8.?dm^dY",6507
546,14,1,Financial Accounting: Advanced Topics,iq5yvn7n,":cD,8.?dm^dY",6508
547,14,1,Finance for Startups,iq5yvn7n,":cD,8.?dm^dY",6513
548,14,1,Finance for Non-Financial Professionals,iq5yvn7n,":cD,8.?dm^dY",6514
549,14,1,Finance for Managers,iq5yvn7n,":cD,8.?dm^dY",6524
550,14,1,Finance For Everyone: Value,iq5yvn7n,":cD,8.?dm^dY",6525
551,14,1,Federal Taxation II: Property Transactions of Business Owners and Shareholders,iq5yvn7n,":cD,8.?dm^dY",6526
552,14,1,Financial Reporting Capstone,iq5yvn7n,":cD,8.?dm^dY",6529
553,14,1,"Financial Statements, SEC Filings and Ratio Analysis",iq5yvn7n,":cD,8.?dm^dY",6530
554,14,1,Finanzas para profesionales no financieros,iq5yvn7n,":cD,8.?dm^dY",6531
555,14,1,"Introduction to Financial Analysis - The ""Why?""",iq5yvn7n,":cD,8.?dm^dY",6533
556,14,1,Introduction to Financial Accounting,iq5yvn7n,":cD,8.?dm^dY",6534
557,14,1,Introduction to Finance: The Basics,iq5yvn7n,":cD,8.?dm^dY",6536
558,14,1,Introduction to Accounting Data Analytics and Visualization,iq5yvn7n,":cD,8.?dm^dY",6538
559,14,1,International Business Operations,iq5yvn7n,":cD,8.?dm^dY",6539
560,14,1,Fundamentals of financial and management accounting,iq5yvn7n,":cD,8.?dm^dY",6551
561,14,1,Fundamentals of Accounting Capstone,iq5yvn7n,":cD,8.?dm^dY",6555
562,14,1,Fundamentals of Accounting and Reporting,iq5yvn7n,":cD,8.?dm^dY",6556
563,14,2,"Dynamic Programming, Greedy Algorithms",iq5yvn7n,":cD,8.?dm^dY",6363
564,15,4,JaverianaX: Photoshop: una herramienta para presentaciones innovadoras,z6nblwsh,^<V0dr/)3w(r,460
565,15,4,HarvardX: The Architectural Imagination,z6nblwsh,^<V0dr/)3w(r,60
566,15,4,HarvardX: Pyramids of Giza: Ancient Egyptian Art and Archaeology,z6nblwsh,^<V0dr/)3w(r,143
567,15,4,TokyoTechX: Japanese Architecture and Structural Design,z6nblwsh,^<V0dr/)3w(r,218
568,15,4,DelftX: Sustainable Building with Timber,z6nblwsh,^<V0dr/)3w(r,352
569,15,4,UPValenciaX: Sustainability in Architecture: An Interdisciplinary Introduction,z6nblwsh,^<V0dr/)3w(r,402
570,15,4,UQx: Introduction to Korean Studies,z6nblwsh,^<V0dr/)3w(r,424
571,15,4,"WageningenX: Circular Fashion: Design, Science and Value in a Sustainable Clothing Industry",z6nblwsh,^<V0dr/)3w(r,457
572,15,3,TUMx: Lean Production,z6nblwsh,^<V0dr/)3w(r,0
573,15,2,UWashingtonX: Preparing to Network in English,z6nblwsh,^<V0dr/)3w(r,1
574,15,3,"UPValenciaX: Power BI para los negocios, herramientas de productividad",z6nblwsh,^<V0dr/)3w(r,2
